1643890441,186,139214,98744,2384920,0,12058623,0,1406,642,61781,36,61,0,1,1,95
1643891549,187,144048,104392,2387481,0,12058623,0,1420,634,61795,36,61,0,1,1,95
1643892656,188,145123,104229,2388978,0,12058623,0,1426,608,61788,36,61,0,1,1,95
1643893764,189,142177,102638,2387144,0,12058623,0,1434,598,61788,36,61,0,1,1,95
1643894871,190,147756,107806,2389056,0,12058623,0,1435,592,61802,36,61,0,1,1,95
1643895979,191,140454,101270,2385996,0,12058623,0,1436,605,61794,36,61,0,1,1,95
